Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
46	1850	301,61	147,82	661,86	26,766	67,401	0,58246	3,5168	2,369	12,674	0,424
116	2250	-0,06443	-9,4889	-1,309	14,23	84,503	0,20166	1,6215	1,3702	12,458	0,108
34	2200	-0,1448	-23,304	-1,1737	18,667	76,335	0,22112	2,1512	1,643	12,705	0,1205
67	2050	0,22792	-12,236	0,52298	18,984	99,209	0,07936	2,194	2,1766	12,605	0,093
90	700	-1,744	-27,389	-0,00609	7,0313	99,036	0,07844	1,0034	0,9937	12,521	0,0815
81	1350	862,21	567,06	1816,3	23,814	61,95	1,1782	2,9503	1,8271	12,564	0,886
33	1700	682,17	426,67	1444,9	26,723	42,63	1,0059	3,5078	1,4944	12,721	0,945
105	800	3,8201	-18,044	11,265	8,2664	100,79	0,09234	1,0917	1,1003	12,481	0,095
78	200	-0,04025	-5,126	0	17,342	99,953	0,55096	1,9789	1,9781	12,568	0,1015
35	1200	871,19	544,46	1847,4	25,614	46,594	0,71772	3,286	1,5307	12,7	1,43
91	2100	-2,7074	-2,0989	0	17,268	100,3	1,3403	1,9697	1,9758	12,528	0,067
77	2050	-0,01073	-6,3748	-0,15821	17,987	97,734	1,3051	2,0611	2,0144	12,574	0,0995
49	1700	246,57	143,61	529,2	23,236	78,71	0,39345	2,8489	2,2423	12,663	0,396
86	350	-0,74134	-12,762	-1,1696	9,7883	99,776	0,11643	1,2098	1,2071	12,539	0,117
79	700	-0,02684	-7,5663	0,07914	14,857	102,46	0,07936	1,6886	1,7301	12,563	0,067
50	2350	-0,26555	-1,3516	0,28592	20,245	101,83	0,85299	2,3728	2,4162	12,652	0,052
71	600	-0,0188	-26,302	0	8,3701	99,49	0,13032	1,0994	1,0937	12,579	0,0825
78	1450	784,83	523,99	1676,7	23,528	61,421	1,3033	2,8995	1,781	12,572	0,877
112	500	-0,07519	-19,164	-1,5287	10,735	100,07	0,11087	1,2889	1,2897	12,472	0,074
98	50	-0,11005	-49,767	-0,32263	12,309	87,854	0,10438	1,4312	1,2559	12,517	0,0955
88	650	-0,11273	-12,581	0,00609	15,466	100,89	0,19147	1,7561	1,7717	12,543	0,102
74	1700	528,44	316,99	1095,9	24,269	50,307	0,71587	3,0316	1,525	12,583	0,601
110	200	0	-5,0622	0,04868	17,883	99,609	0,40086	2,0477	2,0397	12,488	0,0835
99	1950	0,65734	-10,796	4,2899	16,775	81,533	0,18035	1,9092	1,5566	12,515	0,129
105	700	-0,51848	-19,201	0,01219	8,0193	100,6	0,12569	1,0735	1,0799	12,481	0,0505
76	2000	0,59816	-15,079	3,6378	16,091	101,45	0,0877	1,8277	1,8543	12,574	0,0835
119	1050	96,033	57,292	195,81	17,513	94,248	0,69826	2,0011	1,8837	12,456	0,3115
102	0	0,02148	-1,2841	0,01218	11,827	100,08	0,01914	1,3858	1,3868	12,505	0,056
54	1950	39,061	14,959	100,07	21,311	79,508	0,53335	2,5339	2,0143	12,65	0,188
41	1650	170,01	108,74	390,23	22,102	79,243	1,2931	2,6595	2,107	12,683	0,452
42	950	43,869	30,504	101,49	21,433	101,64	0,84187	2,5529	2,5947	12,677	0,033
35	150	-0,04026	-27,047	-0,00609	12,323	92,7	0,12384	1,4319	1,3273	12,694	0,0875
64	1150	320,9	216,07	683,19	19,247	100,72	0,36102	2,2323	2,2476	12,594	0,088
42	2150	-0,50947	-0,63151	-1,4717	21,549	101,72	0,61674	2,571	2,6153	12,678	0,026
98	1950	4,2897	-44,6	11,633	15,211	85,877	0,0979	1,7284	1,4824	12,515	0,08
81	1750	400,07	212,71	837,32	22,391	61,111	0,74829	2,7066	1,654	12,571	0,393
71	850	133,66	20,627	290,21	10,243	101,07	0,01358	1,2489	1,2625	12,579	0,1375
78	450	-1,1618	-9,7154	-0,32861	17,502	93,178	0,71772	1,9991	1,8627	12,567	0,1195
36	150	-0,72479	-21,751	0	10,199	94,919	0,22575	1,2435	1,1804	12,689	0,0635
79	550	-0,00805	-10,62	0	14,838	102,19	0,02655	1,6866	1,7234	12,563	0,069
100	1150	182,26	113,82	366,04	17,886	79,561	0,10809	2,0483	1,6288	12,503	0,387
76	1300	438,65	283,27	911,75	18,586	97,328	0,42124	2,1416	2,0832	12,567	0,285
36	1750	583,32	356,31	1246,4	25,673	48,832	1,1986	3,297	1,6091	12,708	0,7955
58	850	65,006	36,978	133,95	19,873	95,629	0,08307	2,319	2,2173	12,627	0,324
89	1900	21,814	-40,134	73,701	16,196	67,447	0,25355	1,8408	1,2398	12,541	0,162
111	850	21,34	6,8454	48,751	13,719	101,37	0,0423	1,5686	1,5901	12,479	0,114
76	150	-0,26833	-53,085	-0,07911	16,473	79,036	0,37029	1,8728	1,4802	12,574	0,1285
44	150	-0,35669	-6,4234	-1,1191	21,039	96,61	0,40457	2,4919	2,4074	12,672	0,043
77	2200	0	-6,656	-0,26776	17,748	98,47	1,1263	2,0304	1,9993	12,574	0,0745
41	550	-0,00805	-4,0648	-2,5611	19,712	98,594	0,26281	2,2958	2,2635	12,679	0,054
64	100	0	-13,929	-0,00609	12,795	99,462	0,09882	1,4767	1,4688	12,61	0,089
103	0	0,1985	-0,30882	0,11558	21,302	102,67	2,0454	2,5325	2,6001	12,508	0,0675
38	600	-0,04028	-39,199	-0,03045	10,625	89,607	0,15719	1,2796	1,1463	12,664	0,0485
50	1800	67,41	44,599	152,81	19,884	101,31	1,055	2,3204	2,3507	12,652	0,0645
41	850	106,21	61,858	224,16	20,65	94,125	0,58338	2,4329	2,2896	12,672	0,262
81	250	-2,2171	-11,222	-0,94964	15,296	99,521	0,07751	1,737	1,7287	12,563	0,0595
58	1150	584,81	373,38	1280,5	24,474	74,444	1,609	3,0697	2,2841	12,624	0,656
106	350	-0,24177	-21,197	0,01218	8,2538	99,125	0,12847	1,0907	1,0812	12,481	0,0445
37	1450	443	279,81	967,45	23,574	71,648	1,2356	2,909	2,0815	12,689	0,846
83	500	0,00537	-20,978	0	9,2939	99,472	0,1155	1,1702	1,1641	12,545	0,0575
117	2100	-0,02953	-20,939	0,01217	15,983	74,679	0,69363	1,8152	1,3555	12,465	0,165
79	150	-0,08052	-16,579	-0,16436	14,879	99,794	0,02285	1,6909	1,6875	12,569	0,066
89	2250	-0,37584	-37,815	-0,16438	10,283	93,425	0,13403	1,2506	1,1683	12,538	0,0995
113	2350	-0,00268	-12,944	-1,5343	12,768	98,731	0,07473	1,4742	1,4555	12,472	0,078
87	200	0,01074	-3,3186	0,35307	15,111	100,72	0,03026	1,7165	1,7288	12,55	0,0745
78	2250	-0,13686	-13,793	0,00608	15,842	99,467	0,03582	1,7989	1,7893	12,575	0,0965
90	1500	349,46	218,72	724,35	20,732	64,595	1,2866	2,4455	1,5795	12,527	0,552
68	2350	-0,16631	-2,4218	0,02433	19,24	101,42	0,08122	2,2293	2,261	12,6	0,101
80	1550	480,89	314,26	1013,1	20,661	77,53	1,0855	2,4348	1,8874	12,572	0,6385
90	200	-1,1793	-20,181	0	7,5445	98,705	0,13032	1,0393	1,0258	12,527	0,0725
52	1350	177,66	115,72	373,7	23,416	90,823	0,9095	2,8804	2,6159	12,65	0,344
61	1200	749,33	490,77	1582	25,208	62,721	1,1486	3,2073	2,0114	12,616	0,9905
32	2250	-0,01073	-54,681	0	14,727	82,319	0,24706	1,6745	1,3784	12,706	0,1375
54	1600	362,64	240,53	752,25	25,353	71,8	0,92711	3,2343	2,322	12,649	0,6645
103	150	-1,089	-0,73474	0,03042	21,349	102,59	1,6414	2,5397	2,6055	12,514	0,0695
52	1950	22,75	13,357	52,645	22,083	89,275	0,67788	2,6563	2,3714	12,651	0,1185
35	1150	809,5	494,53	1729,3	25,569	45,763	0,56392	3,2763	1,4991	12,7	1,3845
46	900	115,74	81,691	248,35	20,169	99,282	0,18499	2,3619	2,3449	12,666	0,5785
77	1750	117,53	75,577	248,39	18,051	98,016	0,79462	2,0694	2,0283	12,572	0,122
